#/log,DATACREATED,データ作成日,20180320,,,,,,,,,,,,,,,,,,,,,,,,
#/doc,DATACREATER,データ作成者,山田 利博,,,,,,,,,,,,,,,,,,,,,,,,
#,DATATITLE,データ名,TemporalChangeinTreeGirthatBreastHeightatChichibu(CC-DB2).,,,,,,,,,,,,,,,,,,,,,,,,
#,SITENAME,サイト名,秩父,,,,,,,,,,,,,,,,,,,,,,,,
#,PLOTNAME,調査区名,秩父ウダイカンバ林,,,,,,,,,,,,,,,,,,,,,,,,
#,PLOTCODE,調査区コード,CC-DB2,,,,,,,,,,,,,,,,,,,,,,,,
#,PLOTSIZE,面積,0.12ha,,,,,,,,,,,,,,,,,,,,,,,,
#,PRAMETERDEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,,,,,,,,,,
#/note,20090323,データ成形（石原正恵）,,,,,,,,,,,,,,,,,,,,,,,,,
#,,癒合している場合は、1/2倍した,,,,,,,,,,,,,,,,,,,,,,,,,
#,,2004年以前に死亡個体も含み、元データにある個体はすべて含まれている。,,,,,,,,,,,,,,,,,,,,,,,,,
#,,個体番号はタグ番号を参照するように変えた,,,,,,,,,,,,,,,,,,,,,,,,,
#,,タイプミスの可能性,,,,,,,,,,,,,,,,,,,,,,,,,
#,20090409,"""tag_no=395のgbhは測定間違いの可能性あり""3.9-→タイプミスではない",,,,,,,,,,,,,,,,,,,,,,,,,
#,,"""tag_no=20のgbhは測定間違いの可能性あり""25.7-→タイプミスではないnd",,,,,,,,,,,,,,,,,,,,,,,,,
#,,"""tag_no=538のgbhは測定間違いの可能性あり""24.8-->34.8",,,,,,,,,,,,,,,,,,,,,,,,,
#,,タグ738、192重複のため死亡している個体を742と741に変更,,,,,,,,,,,,,,,,,,,,,,,,,
#,,742は区画外のためnaとする,,,,,,,,,,,,,,,,,,,,,,,,,
#,,タグ733はミヤマハハソ-->アワブキに樹種変更、同株がアワブキのため,,,,,,,,,,,,,,,,,,,,,,,,,
#,20091019,樹木の位置は今後測定予定,,,,,,,,,,,,,,,,,,,,,,,,,
#,,10m方形区番号をモニ100試用に変更,,,,,,,,,,,,,,,,,,,,,,,,,
#,20141225,新規個体には通し番号を割りふった。,,,,,,,,,,,,,,,,,,,,,,,,,
#,20170426,公開データのためのエラーチェック（日野貴文）,,,,,,,,,,,,,,,,,,,,,,,,,
#,,tag.no=744、749、752の種名が「未同定」となっていたため「nd」を入力し、備考欄に記載。,,,,,,,,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh04","gbh05","gbh06","gbh07","gbh08","gbh09","gbh14","note04","note05","note06","note07","note08","note09","note14","s_date04","s_date05","s_date06","s_date07","s_date08","s_date09","s_date14","dl04","dl05","dl06","dl07","dl08","dl09","dl14","rec04","rec05","rec06","rec07","rec08","rec09","rec14","error04","error05","error06","error07","error08","error09","error14"
10,0,109,109,NA,NA,"リョウブ",28.9,30.1,30.1,29.8,29.9,30.2,31,NA,NA,NA,NA,NA,NA,"剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,110,110,NA,NA,"ミズメ",39.6,40.5,40.5,41.5,41.9,42.2,44.5,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,111,111,NA,NA,"リョウブ",6.9,7.2,7.2,7.4,7.7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,0,112,111,NA,NA,"リョウブ",8.8,NA,NA,NA,NA,NA,NA,NA,"2005根元オレ",NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,0,113,113,NA,NA,"ホオノキ",59.2,60.1,60.5,61.2,61.7,62.3,65,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,114,115,NA,NA,"ヒナウチワカエデ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,0,115,115,NA,NA,"ヒナウチワカエデ",10.2,10.3,10.2,10.5,10.6,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,0,116,116,NA,NA,"ナツツバキ",NA,NA,NA,NA,NA,NA,NA,"2004カレ中折れ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,0,117,116,NA,NA,"ナツツバキ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,0,118,116,NA,NA,"ナツツバキ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,0,119,119,NA,NA,"リョウブ",19.6,19.9,19.3,19.3,19.8,19.1,NA,"2004シカ食害",NA,"テープ上を測定",NA,NA,NA,"折れ、枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,120,120,NA,NA,"コシアブラ",57.4,57.6,57.7,58.1,58.1,58.4,59.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,121,121,NA,NA,"ブナ",6.5,7,7,6.9,7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,0,746,746,NA,NA,"ヒナウチワカエデ",NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,"2014新",NA,NA,NA,NA,NA,NA,20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,287,287,NA,NA,"ハクウンボク",17.9,18.2,18,18.2,18.1,18.2,18.3,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,288,288,NA,NA,"ハクウンボク",NA,NA,NA,NA,NA,NA,NA,"カレシカ害",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,289,289,NA,NA,"リョウブ",15.1,15.7,15.7,15.7,15.7,15.9,16.1,"ペンキナシ、2004シカ害",NA,NA,NA,NA,NA,"剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
10,10,290,290,NA,NA,"ツガ",NA,NA,NA,NA,NA,NA,NA,"2004カレシカ害",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,291,291,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,292,291,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,293,293,NA,NA,"ムラサキシキブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,294,293,NA,NA,"ムラサキシキブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,295,295,NA,NA,"キハダ",60.9,61.4,62,62.3,62.7,62.8,NA,NA,NA,NA,NA,NA,NA,"枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,296,296,NA,NA,"ハクウンボク",15,15.2,15.2,15.2,15.2,NA,NA,NA,NA,"札ナシ","札なし",NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,297,297,NA,NA,"アオハダ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,298,298,NA,NA,"オノオレカンバ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,299,299,NA,NA,"ヒナウチワカエデ",6.9,8,7.2,7.5,7.7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,300,300,NA,NA,"オノオレカンバ",62,62.4,62.1,62.6,63.3,63,64.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,301,301,NA,NA,"ミズキ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,302,301,NA,NA,"ミズキ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,303,303,NA,NA,"ヒナウチワカエデ",5.5,5.7,5.9,5.7,5.9,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,304,304,NA,NA,"コハウチワカエデ",7.4,7.8,7.5,7.6,7.5,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,305,305,NA,NA,"リョウブ",15.8,16.2,15.9,15.9,16.2,16,16.5,NA,NA,NA,NA,NA,"シカ害","剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,306,306,NA,NA,"ミズメ",35.6,36.4,36.7,37,37.4,37.7,39.1,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,307,307,NA,NA,"ヒナウチワカエデ",6.4,6.8,6.4,6.4,6.6,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,308,308,NA,NA,"ヒナウチワカエデ",8.8,9,9,9.2,9.3,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,309,314,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,310,314,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,311,314,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,312,314,NA,NA,"リョウブ",19.2,19.8,19,19.1,19.2,19.2,NA,"2004シカ害",NA,NA,NA,NA,NA,"枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,313,314,NA,NA,"リョウブ",14.9,15,15,15.1,14.9,NA,NA,"2004シカ害",NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,314,314,NA,NA,"リョウブ",24.7,25,24.5,24.5,24.5,24.7,24.7,"シカ害、2004シカ害",NA,NA,NA,NA,NA,"剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,315,315,NA,NA,"リョウブ",12.9,12.9,12.9,13,13.3,NA,NA,NA,NA,NA,NA,NA,"シカ害、タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,316,316,NA,NA,"ハクウンボク",22.2,22.5,22.5,22.5,22.6,22.6,22.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,317,317,NA,NA,"ミズメ",46.4,46.3,45.8,46.7,46.6,46.8,46.8,NA,NA,NA,NA,NA,NA,"先枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,318,318,NA,NA,"イヌシデ",20.5,20.6,20.5,20.6,20.9,21,21.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,319,319,NA,NA,"ムラサキシキブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,320,319,NA,NA,"ムラサキシキブ",5.8,6.4,NA,NA,NA,NA,NA,"2004シカ害、半枯れ",NA,"2006カレ",NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,321,321,NA,NA,"ムラサキシキブ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,322,322,NA,NA,"ミズキ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,323,323,NA,NA,"ヒナウチワカエデ",9.3,9.5,9.8,10,10.8,NA,NA,NA,NA,NA,"コハウチワカエデ？",NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,324,324,NA,NA,"ハクウンボク",14.7,14.9,14.9,15,15.3,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,325,325,NA,NA,"イヌブナ",5.4,6.2,5.4,NA,NA,NA,NA,NA,NA,NA,"2007カレ",NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,326,325,NA,NA,"イヌブナ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,327,327,NA,NA,"リョウブ",16.8,17.2,17.1,17.1,17.6,17.4,18.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,328,328,NA,NA,"ハクウンボク",48.5,48.6,48.6,48.6,48.8,48.8,49.6,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,329,329,NA,NA,"ヒナウチワカエデ",9,9,9,9,9.2,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,330,330,NA,NA,"オオモミジ",8,8,7.9,7.9,7.8,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,331,331,NA,NA,"ヒナウチワカエデ",6.4,6.8,6.6,6.6,6.7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,332,332,NA,NA,"オオモミジ",18.4,18.7,18.6,18.6,18.5,18.6,18.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,333,333,NA,NA,"ヒナウチワカエデ",13.5,14,14,14.2,14.5,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,334,334,NA,NA,"ウリハダカエデ",109.4,110,110,110.8,111.5,111.9,115.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,335,335,NA,NA,"ヒナウチワカエデ",9.6,9.6,9.6,9.6,10,NA,NA,"中折れ",NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,336,336,NA,NA,"オオモミジ",10.3,10.4,10.5,10.5,10.8,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,337,337,NA,NA,"ヒナウチワカエデ",NA,NA,NA,NA,NA,NA,NA,"2004カレ半カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,338,338,NA,NA,"オノオレカンバ",68.9,69.8,70,70.4,71.1,71,73.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,339,339,NA,NA,"ヒナウチワカエデ",8.1,8.2,8.2,8.3,8.4,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,340,339,NA,NA,"ヒナウチワカエデ",4.9,5.1,4.9,4.8,4.9,NA,NA,"2004中折れ",NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,341,341,NA,NA,"コミネカエデ",44.1,45.2,45.1,45.1,45.6,46.3,46.7,NA,NA,NA,NA,NA,NA,"根張り剥皮、樹皮亀裂有","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,342,341,NA,NA,"コミネカエデ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,343,343,NA,NA,"コミネカエデ",11.3,11.6,11.6,11.8,12,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,10,344,343,NA,NA,"コミネカエデ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,747,747,NA,NA,"ハクウンボク",NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,"2014新",NA,NA,NA,NA,NA,NA,20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0
10,10,748,748,NA,NA,"ヒナウチワカエデ",NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,"2014新",NA,NA,NA,NA,NA,NA,20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0
10,10,749,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,"2014新、ハクウンボク？、種名未同定",NA,NA,NA,NA,NA,NA,20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,10,750,314,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,"2014新、309と同株",NA,NA,NA,NA,NA,NA,20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,20,487,487,NA,NA,"リョウブ",7.7,7.6,7.6,NA,NA,NA,NA,NA,NA,NA,"2007カレ",NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,20,488,488,NA,NA,"アワブキ",23.9,24.1,24.1,24.1,23.9,24,24.2,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,489,488,NA,NA,"アワブキ",16.8,17,17.2,17.3,17.8,18,20.5,NA,NA,NA,NA,NA,"シカ害","剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,490,490,NA,NA,"ウダイカンバ",82.6,83.1,83.9,84.7,85.4,85.4,86.9,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,491,491,NA,NA,"リョウブ",17,17.4,17.4,17.7,17.8,17.8,18.6,"先カレ",NA,NA,NA,NA,NA,"先枯れ、剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,492,492,NA,NA,"ウダイカンバ",82.5,84,84.8,85.5,86.1,86.5,89,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
