#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,山田 利博,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Chichibu (CC-AT1).,,,,,,,,,,,,,
#,SITE NAME,サイト名,秩父,,,,,,,,,,,,,
#,PLOT NAME,調査区名,秩父矢竹沢（スギ密度試験地）,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,CC-AT1,,,,,,,,,,,,,
#,PLOT SIZE,面積,0.8826ha (in total),,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,
#/note,20070602,Data was arranged.,,,,,,,,,,,,,,
#,20090521,CC-AT1 is composed of three plots with different thinning treatment. Thinning was conducted in 1999.,,,,,,,,,,,,,,
#,,"A: No thinning (0.2387ha), B:intensive thinning (0.3393ha), C: moderate thinning (0.3046ha).",,,,,,,,,,,,,,
#,,元のメッシュコード（plot記号)はmesh_originalに、tag_noを(メッシュコード)-(タグNo)にした,,,,,,,,,,,,,,
#,20101116,2008年に間伐多数->死亡（d)とした,,,,,,,,,,,,,,
#,,note09およびnote14の＊はメジャーによる周囲長，それ以外は輪尺による2方向の平均胸高直径から算出．,,,,,,,,,,,,,,
#,20171101,公開データのためのエラーチェック（日野）,,,,,,,,,,,,,,
#,,"mesh_xcord, mesh_ycord, stem_xcor, stem_ycordがnaになっているのでサイトに問い合わせ→労力的に難しいとの返事を頂く",,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh04","gbh09","gbh14","note04","note09","note14","s_date04","s_date09","s_date14","mesh_original","dl04","dl09","dl14","rec04","rec09","rec14","error04","error09","error14"
NA,NA,"B-B-176","B-B-176",NA,NA,"スギ",121.3,125.19,126.45,"gbh19991027=116.2.H=30.H04＝27.8",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-177","B-B-177",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-178","B-B-178",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-179","B-B-179",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-180","B-B-180",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-181","B-B-181",NA,NA,"スギ",121.3,127.71,130.85,"gbh19991027=115.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-182","B-B-182",NA,NA,"スギ",103.5,109.48,113.25,"gbh19991027=99.1.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-183","B-B-183",NA,NA,"スギ",114.4,119.85,122.84,"gbh19991027=111.1.H=31.2.H04＝28.4",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-184","B-B-184",NA,NA,"スギ",120.6,127.08,133.36,"gbh19991027=116.9.H=34.4.H04＝32.5",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-185","B-B-185",NA,NA,"スギ",155,162.58,171.22,"gbh19991027=147.5.H=33.3.H04＝35.7",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-186","B-B-186",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-187","B-B-187",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-188","B-B-188",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-189","B-B-189",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-190","B-B-190",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-191","B-B-191",NA,NA,"スギ",169.6,181.43,191.79,"gbh19991027=160.1.H=37.3.H04＝35.2",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-192","B-B-192",NA,NA,"スギ",195.7,206.2,224.3,"gbh19991027=184.3.H=32.2.H04＝32.7","*","*",20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-193","B-B-193",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-194","B-B-194",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-195","B-B-195",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-196","B-B-196",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-197","B-B-197",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-198","B-B-198",NA,NA,"スギ",141.7,153.15,166.82,"gbh19991027=136.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-199","B-B-199",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-200","B-B-200",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-201","B-B-201",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-202","B-B-202",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-203","B-B-203",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-204","B-B-204",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-205","B-B-205",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-206","B-B-206",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-207","B-B-207",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-208","B-B-208",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-209","B-B-209",NA,NA,"スギ",156.5,167.92,178.13,"gbh19991027=149.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-210","B-B-210",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-211","B-B-211",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-212","B-B-212",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-213","B-B-213",NA,NA,"スギ",175.6,192.11,203.42,"gbh19991027=166.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-214","B-B-214",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-215","B-B-215",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-216","B-B-216",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-217","B-B-217",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-218","B-B-218",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-219","B-B-219",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-220","B-B-220",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-221","B-B-221",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-222","B-B-222",NA,NA,"スギ",167.1,182.06,193.84,"gbh19991027=159.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-223","B-B-223",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-224","B-B-224",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-225","B-B-225",NA,NA,"スギ",156.9,163.99,174.36,"gbh19991027=149.9.H=33.7.H04＝33.4",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-226","B-B-226",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-227","B-B-227",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-228","B-B-228",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-229","B-B-229",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-230","B-B-230",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-231","B-B-231",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-232","B-B-232",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-233","B-B-233",NA,NA,"スギ",129.7,137.13,143.88,"gbh19991027=125.8.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-234","B-B-234",NA,NA,"スギ",126.3,131.48,136.35,"gbh19991027=122.7.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-235","B-B-235",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-236","B-B-236",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-237","B-B-237",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-238","B-B-238",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-239","B-B-239",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-240","B-B-240",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-241","B-B-241",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-242","B-B-242",NA,NA,"スギ",140,145.93,149.85,"gbh19991027=133.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-243","B-B-243",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-244","B-B-244",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-245","B-B-245",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-246","B-B-246",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-247","B-B-247",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-248","B-B-248",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-249","B-B-249",NA,NA,"スギ",111.1,114.83,117.02,"gbh19991027=107.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-250","B-B-250",NA,NA,"スギ",115.3,119.85,123.94,"gbh19991027=111.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-251","B-B-251",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-252","B-B-252",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-253","B-B-253",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-254","B-B-254",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-255","B-B-255",NA,NA,"スギ",124.6,130.06,136.5,"gbh19991027=118.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-256","B-B-256",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-257","B-B-257",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-258","B-B-258",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-259","B-B-259",NA,NA,"スギ",141.1,152.68,159.91,"gbh19991027=132.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-260","B-B-260",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-261","B-B-261",NA,NA,"スギ",87.2,87.96,88.91,"gbh19991027=85.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-262","B-B-262",NA,NA,"スギ",148,154.25,165.88,"gbh19991027=141.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-263","B-B-263",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-264","B-B-264",NA,NA,"スギ",166.7,174.83,183.78,"gbh19991027=159.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-265","B-B-265",NA,NA,"スギ",137.3,149.85,157.08,"gbh19991027=129.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-266","B-B-266",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-267","B-B-267",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-268","B-B-268",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-269","B-B-269",NA,NA,"スギ",110.6,119.85,125.04,"gbh19991027=106.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-270","B-B-270",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-271","B-B-271",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-272","B-B-272",NA,NA,"スギ",122.5,132.89,142.47,"gbh19991027=117.7.H=31.3.H04＝30.8",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-273","B-B-273",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-274","B-B-274",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-275","B-B-275",NA,NA,"スギ",166,NA,NA,"gbh19991027=155.2.","伐採（2007年・クマハギ）",NA,20041027,20090308,20141127,"B",0,1,2,0,0,0,0,0,0
NA,NA,"B-B-276","B-B-276",NA,NA,"スギ",150.8,162.11,175.14,"gbh19991027=143.6.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-277","B-B-277",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-278","B-B-278",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-279","B-B-279",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-280","B-B-280",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-281","B-B-281",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-282","B-B-282",NA,NA,"スギ",161.6,173.89,183,"gbh19991027=153.6.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-283","B-B-283",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-284","B-B-284",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-285","B-B-285",NA,NA,"スギ",172,182.68,196.04,"gbh19991027=165.9.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-286","B-B-286",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-287","B-B-287",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-288","B-B-288",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-289","B-B-289",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-290","B-B-290",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-291","B-B-291",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-292","B-B-292",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-293","B-B-293",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-294","B-B-294",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-295","B-B-295",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-296","B-B-296",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-297","B-B-297",NA,NA,"スギ",106.2,112,120.95,"gbh19991027=104.3.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-298","B-B-298",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-299","B-B-299",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-300","B-B-300",NA,NA,"スギ",112.9,121.58,131.48,"gbh19991027=108.4.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-301","B-B-301",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-302","B-B-302",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-303","B-B-303",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-304","B-B-304",NA,NA,"スギ",149.5,162.89,173.89,"gbh19991027=140.4.H=31.8.H04＝32.4",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-305","B-B-305",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-306","B-B-306",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-307","B-B-307",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-308","B-B-308",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-309","B-B-309",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-310","B-B-310",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-311","B-B-311",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-312","B-B-312",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-313","B-B-313",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-314","B-B-314",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-315","B-B-315",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-316","B-B-316",NA,NA,"スギ",158,167.92,177.66,"gbh19991027=150.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-317","B-B-317",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-318","B-B-318",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-319","B-B-319",NA,NA,"スギ",127.4,133.05,139.64,"gbh19991027=119.5.H=30.9.H04＝31.4",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-320","B-B-320",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-321","B-B-321",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-322","B-B-322",NA,NA,"スギ",136.5,142.79,148.91,"gbh19991027=130.2.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
NA,NA,"B-B-323","B-B-323",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-324","B-B-324",NA,NA,"スギ",113.3,118.28,127.23,"gbh19991027=109.5.",NA,NA,20041027,20090308,20141127,"B",0,0,0,0,0,0,0,0,0
