#/log,DATA CREATED,データ作成日,180320,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,(西村尚之,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Sannoko (SN-EC1）.,,,,,,,,,,,
#,SITE NAME,サイト名,三之公（奈良県川上村三之公温帯針葉樹林）,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,
#,PLOT CODE,調査区コード,SN-EC1,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）,,,,,,,,,,,,
#,20101116,tag=YE623重複。同一幹の可能性あり。-> -1 -2をつけた,,,,,,,,,,,,
#,20150216,tag=YE623重複の一方を削除,,,,,,,,,,,,
#,,番号形式変更（BをB_に変更）,,,,,,,,,,,,
#,,区画境界数値変更（10を9.99に変更）,,,,,,,,,,,,
#,,note07_14は、2003年からの備考を2014年に追記したもの,,,,,,,,,,,,
#,,note14_1は2014年のタグ変更に関する記録,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh14","note07","note07_14","note14","note14_1","s_date07","s_date14","dl07","dl14","rec07","rec14","error07","error14"
10,50,"YA338","WA157",2.8,2.2,"ヤブツバキ",39.6,39.6,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,50,"B_245","WA158",1.4,2.7,"ムクロジ",41.3,47.3,NA,NA,"成長よい、皮はぎ","番号張替","20080226",20141123,0,0,0,0,0,0
10,50,"YA337","WA162",3.2,6.6,"イヌガシ",41.1,42.7,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,50,"YA336","WA163",3.3,6.7,"イヌガシ",21.5,21.8,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,50,"WA161","WA161",0.2,9.2,"ウラジロガシ",59.6,60.3,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
10,60,"YA334","WA725",1.2,7.3,"ヤブツバキ",28.7,30.1,NA,"03:H=150 WA726と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,60,"WA726","WA725",1.2,7.3,"ヤブツバキ",39.8,40.8,NA,"03:H=160 WA725と同株",NA,NA,"20080226",20141123,0,0,0,0,0,0
10,60,"WA639","WA639",9.2,9.5,"ツクバネガシ",30.6,32.5,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
10,60,"WA640","WA640",9,9.5,"ウラジロガシ",19.5,19.4,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
10,60,"YA335","WA724",1.3,9.9,"サカキ",19.8,21.8,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"WA819","WA819",8.2,0.9,"エゴノキ",24.6,NA,NA,NA,"消失不明",NA,"20080226",20141123,0,1,0,0,0,0
10,70,"YB333","WA811",5.6,2,"サカキ",21.8,24.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"WA646","WA646",8.3,3,"ウラジロガシ",18.3,NA,NA,NA,"幹折れ",NA,"20080226",20141123,0,1,0,0,0,0
10,70,"WA817","WA817",8.2,3.4,"アカシデ",18.6,NA,NA,NA,"消失不明",NA,"20080226",20141123,0,1,0,0,0,0
10,70,"WA815","WA815",5.9,4.1,"ウラジロガシ",22.3,NA,NA,NA,"消失不明",NA,"20080226",20141123,0,1,0,0,0,0
10,70,"WA812","WA812",4.7,4.2,"イロハモミジ",15.9,NA,NA,NA,"消失不明",NA,"20080226",20141123,0,1,0,0,0,0
10,70,"YB331","WA813",5.5,4.5,"ヒメシャラ",84.2,86.6,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"B_237","WA816",8.7,4.7,"ミズキ",34.2,NA,NA,NA,"幹折れ","番号張替","20080226",20141123,0,1,0,0,0,0
10,70,"YB332","WA814",6.2,5.4,"ヤブツバキ",21.6,21.4,NA,NA,NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"WA744","WA744",2.2,7.6,"ツクバネガシ",28.4,29.4,NA,NA,"皮はぎ",NA,"20080226",20141123,0,0,0,0,0,0
10,70,"YB326","WA745",3.8,7.6,"ウラジロガシ",21.3,21.5,NA,NA,"No08修正済","番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"YA328","WA587",9.8,8.3,"ウラジロガシ",41.9,41.9,NA,"03:WA588と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"B_239","WA587",9.8,8.3,"ウラジロガシ",68,68.5,NA,"03:WA587と同株",NA,"番号張替","20080226",20141123,0,0,0,0,0,0
10,70,"WA743","WA743",2.1,9.7,"ウラジロガシ",23.5,24,NA,NA,NA,NA,"20080226",20141123,0,0,0,0,0,0
10,80,"WA803","WA803",4,0.1,"ホオノキ",20,NA,NA,NA,"消失不明",NA,"20080225",20141123,0,1,0,0,0,0
10,80,"YB327","WA723",8.9,0.9,"ウラジロガシ",55.5,60.5,NA,NA,"皮はぎ","番号張替","20080225",20141123,0,0,0,0,0,0
10,80,"YA329","WA805",4.1,1.2,"ウラジロガシ",29.2,29.1,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,80,"WA810","WA810",6.9,2,"サカキ",54.5,54.5,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,80,"WA716","WA716",6.4,3.3,"ヒノキ",35.9,35,NA,NA,"縮む",NA,"20080225",20141123,0,0,0,0,0,0
10,80,"WA714","WA714",7.4,3.5,"ウラジロガシ",35.2,NA,NA,NA,"立枯",NA,"20080225",20141123,0,1,0,0,0,0
10,80,"YA326","WA809",7,3.7,"ツクバネガシ",38,38,NA,"08:G03測定ミス",NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,80,"WA807","WA807",3.7,4.3,"ツクバネガシ",15.9,NA,NA,"08:G03修正済","消失不明",NA,"20080225",20141123,0,1,0,0,0,0
10,80,"WA715","WA715",6.6,4.4,"ツクバネガシ",57.7,58.5,NA,NA,"幹折れ",NA,"20080225",20141123,0,0,0,0,0,0
10,80,"WA721","WA721",4.1,5.6,"ウラジロガシ",35.6,36,NA,"03:WA722と同株",NA,NA,"20080225",20141123,0,0,0,0,0,0
10,80,"WA722","WA721",4.1,5.6,"ウラジロガシ",35.6,NA,NA,"03:WA721と同株","立枯",NA,"20080225",20141123,0,1,0,0,0,0
10,80,"WA720","WA720",2.6,5.9,"サカキ",20.6,21,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,80,"YA325","WA808",1.1,6.2,"サカキ",33,34.5,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,80,"WA718","WA718",1.5,6.6,"ヤマザクラ",56.6,NA,NA,"03:コブ下測定 WA719と同株","立枯",NA,"20080225",20141123,0,1,0,0,0,0
10,80,"WA700","WA700",9.8,6.8,"サカキ",32.2,NA,NA,NA,"根返り",NA,"20080225",20141123,0,1,0,0,0,0
10,80,"YB323","WA711",4.6,9,"モミ",194.2,197.2,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,80,"YB324","WA710",6.6,9.5,"サカキ",40.8,42.9,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,90,"WA712","WA712",6.1,0.8,"アセビ",24.7,25,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,90,"WA684","WA684",9.4,1.6,"ツガ",99.4,101.2,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,90,"WA697","WA697",6.8,2.5,"ツガ",161.4,165.6,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,90,"WA713","WA713",6,2.6,"ウラジロガシ",37.1,38.1,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,90,"WA696","WA696",5,3.1,"サカキ",22.5,25,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,90,"WA698","WA698",7.7,3.7,"ウラジロガシ",37.5,41.6,NA,NA,NA,NA,"20080225",20141123,0,0,0,0,0,0
10,90,"YA239","WA695",4.9,4.7,"アセビ",33,34.7,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,90,"YA240","WA694",3.3,7.8,"サカキ",39.6,39.6,NA,NA,NA,"番号張替","20080225",20141123,0,0,0,0,0,0
10,90,"YA241","WA699",6.1,9.2,"ウラジロガシ",56.5,54.8,NA,"03:WA800,801と同株","G14測定ミス？","番号張替","20080225",20141123,0,0,0,0,0,0
10,90,"WA800","WA699",6.1,9.2,"ウラジロガシ",29.2,31.4,NA,"03:H=50 WA699,801と同株",NA,NA,"20080225",20141123,0,0,0,0,0,0
20,0,"YA264","WA164",4.2,0.6,"ユズリハ",27.5,33,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,0,"WA165","WA165",4.1,2.9,"ヤブツバキ",23.4,NA,NA,NA,"立枯",NA,"20080226",20141122,0,1,0,0,0,0
20,0,"B_224","WA167",9,4.2,"イヌガシ",27.4,31.3,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,0,"WA106","WA106",0,4.8,"カナクギノキ",141.4,NA,NA,NA,"幹折れ",NA,"20080226",20141122,0,1,0,0,0,0
20,0,"YA263","WA166",5.6,5,"ヤブツバキ",47.4,49.6,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,0,"WA105","WA105",0.9,6.1,"ヤブツバキ",45.5,48.7,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,0,"WA212","WA212",3.7,8.4,"イヌガシ",17,NA,NA,NA,"立枯",NA,"20080226",20141122,0,1,0,0,0,0
20,10,"YA268","WA169",0.1,2.4,"ヤブツバキ",27.9,34.2,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,10,"B_261","WA170",7.7,4.8,"アカシデ",146.9,NA,NA,NA,"立枯","番号張替","20080226",20141122,0,1,0,0,0,0
20,10,"YA267","WA171",7.9,5,"ヤブツバキ",27.1,27.1,NA,"03:WA172と同株, 03:G測定ミス?","YA266と逆修正済","番号張替","20080226",20141122,0,0,0,0,0,0
20,10,"YA266","WA171",7.9,5,"ヤブツバキ",25.7,28.8,NA,"03:WA171と同株","YA267と逆修正済","番号張替","20080226",20141122,0,0,0,0,0,0
20,20,"WA179","WA179",8.9,4,"チドリノキ",32,33.6,NA,"03:根上木,WA179-181同株,開花",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,20,"WA180","WA179",8.9,4,"チドリノキ",50,51,NA,"03:根上木,WA179-181同株",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,20,"WA181","WA179",8.9,4,"チドリノキ",18.5,NA,NA,"03:根上木,WA179-181同株","立枯",NA,"20080226",20141122,0,1,0,0,0,0
20,20,"YA269","WA132",0.1,5.7,"イヌガシ",18,18.5,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,20,"B_316","WA175",2.5,8.2,"ユズリハ",22,NA,NA,NA,"幹折れ","番号張替","20080226",20141122,0,1,0,0,0,0
20,30,"YA270","WA176",2.4,0.4,"ヤブツバキ",28.9,33.2,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,30,"YA272","WA178",8.6,0.5,"カゴノキ",82,82.8,NA,"03:谷側から測定",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,30,"YA271","WA177",6.2,0.8,"チドリノキ",25.6,25.7,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,30,"WA239","WA239",8,1.2,"チドリノキ",34.9,34.6,NA,"03:WA240と同株",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,30,"WA240","WA239",8,1.2,"チドリノキ",39.8,40.5,NA,"03:WA239と同株",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,40,"B_319","WA190",7.9,0.7,"ヒサカキ",19.6,NA,NA,NA,"消失不明、川の所","番号張替","20080226",20141122,0,1,0,0,0,0
20,40,"WA253","WA253",9,2.2,"サカキ",54.7,54.8,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,40,"WA252","WA252",9,2.9,"イロハモミジ",95.4,95,NA,"G03測定ミス","前回測定ミスのため次回確認必要",NA,"20080226",20141122,0,0,0,0,0,0
20,40,"WA191","WA191",4.7,4.3,"サカキ",44.4,44.4,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,40,"WA197","WA197",7,5,"モミ",300,306.5,NA,"03:突出木","G14肥大確認済",NA,"20080226",20141122,0,0,0,0,0,0
20,40,"WA192","WA192",2.9,6.2,"ヤブツバキ",30.4,30.5,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,40,"YA273","WA193",2.6,6.4,"サカキ",76.6,78.7,NA,"03:H=140",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,40,"YA274","WA194",2.6,6.4,"サカキ",23.8,24.5,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,40,"WA199","WA199",6.6,8.2,"ツクバネガシ",18.5,19.5,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,40,"WA200","WA200",6.5,9.8,"アカシデ",20.4,21,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,40,"YA275","WA201",6.6,9.99,"ヒメシャラ",18.3,18.6,NA,NA,"Ｙ_Box変更済","座標変更，番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"WA198","WA198",9.8,0.1,"ツクバネガシ",19,NA,NA,NA,"消失不明",NA,"20080226",20141122,0,1,0,0,0,0
20,50,"B_320","WA195",1.9,0.8,"フサザクラ",15.2,NA,NA,"03:WA196と同株","立枯","番号張替","20080226",20141122,0,1,-1,-1,0,0
20,50,"B_321","WA195",1.9,0.8,"フサザクラ",29.3,29.2,NA,"03:WA195と同株",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"WA205","WA205",9.5,1.2,"ツクバネガシ",18,NA,NA,NA,"幹折れ",NA,"20080226",20141122,0,1,0,0,0,0
20,50,"WA204","WA204",9,1.6,"サカキ",69.8,71.5,NA,"08:G03測定ミス修正済",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,50,"YA280","WA203",8.2,2.2,"ツクバネガシ",24,26.5,NA,NA,"皮はぎ","番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"WA206","WA206",7.7,2.6,"ツクバネガシ",17.6,17.8,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,50,"YA279","WA307",9.3,3,"ミズメ",32,33.1,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"YA281","WA207",8.1,3.7,"イロハモミジ",38.5,45.4,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"YA276","WA211",0.2,5.8,"ムクロジ",35,37.5,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"WA208","WA208",5.1,7.8,"ツクバネガシ",23.4,23.4,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,50,"YA278","WA209",4.6,8.4,"ヤブツバキ",17.7,17.7,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,50,"YA277","WA210",2.5,8.6,"サカキ",61.9,62.5,NA,"03:H=140",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA284","WA574",8.8,2.8,"ヤブツバキ",34.9,36.4,NA,"03:H=120枝下",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"B_324","WA636-2",7.4,3,"ウラジロガシ",20.4,20.6,NA,"03:D=5.7",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"B_323","WA636-1",6,3.3,"ウラジロガシ",25.6,29.9,NA,NA,"皮はぎ","番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA285","WA575",9,3.9,"アオハダ",40,46.5,NA,NA,"成長よい","番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA286","WA576-1",7.5,4,"ウラジロガシ",29,30.4,NA,"番号修正必要（WA576のみでOK？）","番号付け換えにより解決","番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA282","WA633",1.9,4.6,"イロハモミジ",26,29.4,NA,NA,"角跡","番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"WA634","WA634",0.4,4.9,"ヤブツバキ",32,32.5,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"YA283","WA635",4.2,5.4,"サカキ",21.4,22.9,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA293","WA319",9.9,5.6,"ウラジロガシ",38.4,39.3,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA289","WA581",6.8,6.5,"ウラジロガシ",22.6,25.8,NA,NA,"皮はぎ","番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"WA577","WA577",8.6,6.6,"ウラジロガシ",56.4,62.3,NA,"03:剥皮",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"WA584","WA584",8.9,6.8,"ウラジロガシ",43.4,43.4,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"YA287","WA576-2",3.2,6.8,"ウラジロガシ",21.9,22.4,NA,"03:A576-1と-30_60杭の中間",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"WA637","WA637",0.8,6.9,"サカキ",28.3,29,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"WA578","WA578",8,7.5,"ウラジロガシ",25,NA,NA,NA,"幹折れ",NA,"20080226",20141122,0,1,0,0,0,0
20,60,"YA288","WA580",6.1,7.7,"ウラジロガシ",42,44.7,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA524","WA524",8.6,2.2,"ウラジロガシ",39.9,NA,"Y62.2","08:Y62.2修正済","消失不明，YA308(旧B403)と同一かも？",NA,"20080226",20141122,0,1,0,0,0,0
20,60,"WA579","WA579",6.9,7.8,"アカシデ",37,37.2,"先折れ","08:先折れ",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"YA292","WA644",8.8,8,"ウラジロガシ",26.7,28,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA290","WA642",8.5,8.3,"タカノツメ",40.9,44.8,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA525","WA525",8.2,1.5,"ウラジロガシ",29.5,NA,"Y61.5","08:Y61.5修正済","消失不明",NA,"20080226",20141122,0,1,0,0,0,0
20,60,"YA291","WA643",9.6,8.5,"コハウチワカエデ",27.4,30,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,60,"YA295","WA638",0.4,9,"ミズキ",48.4,49.4,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA526","WA526",7.4,0.9,"ウラジロガシ",59.1,66.2,"Y60.9","08:Y60.9修正済",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"WA582","WA582",7,9.3,"ウラジロガシ",27.9,28,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,60,"YA296","WA641",0.8,9.9,"ツクバネガシ",27.9,28,NA,"03:先枯れ, 08:G03修正済",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"YA309","WA528",8.1,0.1,"リョウブ",28.1,30.3,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"YA307","WA583",8,0.3,"ウラジロガシ",36.2,41.5,NA,NA,"G14測定位置ミス（G14=36.5では？）","番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA530","WA530",9.1,0.4,"ウラジロガシ",26,NA,NA,"03:H=120","幹折れ",NA,"20080226",20141122,0,1,0,0,0,0
20,70,"YA310","WA601",8.4,0.4,"ツクバネガシ",28.1,28.6,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"YA299","WA645",0.2,0.8,"イヌガシ",29.5,29.8,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA649","WA649",8.8,1.2,"ウラジロガシ",20.2,NA,NA,"03:崖っぷち","立枯",NA,"20080226",20141122,0,1,0,0,0,0
20,70,"YA312","WA603",9.7,2.9,"ネジキ",45.1,46.9,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA652","WA652",7.5,3.2,"ネジキ",18.2,18.2,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"YA305","WA651",7.7,3.5,"ウラジロガシ",29.1,29.6,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"B_332","WA607",8.7,3.6,"タカノツメ",50.2,57.5,NA,"08:G03測定ミス修正確認必要（今回も同じくらい生長？）",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA650","WA650",6.9,3.7,"コハウチワカエデ",19.6,18.1,NA,NA,"G03とG08測定ミス",NA,"20080226",20141122,0,0,0,0,0,0
20,70,"WA656","WA656",4,3.7,"ウラジロガシ",40.1,41.7,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"YA303","WA657",3.6,4,"ウラジロガシ",153.9,154.9,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA655","WA655",4.2,4.1,"ウラジロガシ",28,28.6,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"YA311","WA605",8.2,4.2,"ツクバネガシ",30.6,32.3,NA,"03:WA606と同株",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA606","WA605",8.2,4.2,"ツクバネガシ",20,20,NA,"03:WA605と同株",NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"YA304","WA658",2.8,4.9,"ツクバネガシ",186.9,188.9,NA,"03:H=110",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"YA306","WA653",5.7,5.1,"ウラジロガシ",19.7,19.4,NA,NA,"皮はぎ","番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA654","WA654",4.5,5.7,"ツクバネガシ",24.5,25,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"WA659","WA659",5.7,6.7,"ウラジロガシ",16.8,16.5,NA,NA,"前回測定ミス",NA,"20080226",20141122,0,0,0,0,0,0
20,70,"YA313","WA661",7,6.8,"コハウチワカエデ",27.5,27.5,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA589","WA589",3.6,7.2,"サカキ",18.9,19.5,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"WA546","WA546",9.5,7.6,"ウラジロガシ",44.9,NA,NA,"03:鹿食害幹半分","幹折れ",NA,"20080226",20141122,0,1,0,0,0,0
20,70,"WA663","WA663",8.8,7.9,"ウラジロガシ",20.5,21,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"B_333","WA547",9.2,8,"ウラジロガシ",24.1,24.7,NA,"03:食害半分",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA660","WA660",5.8,8.1,"ミズメ",42.3,48.1,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"WA596","WA596",7.5,8.3,"ツクバネガシ",53.8,54.5,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"WA595","WA595",7.5,9.3,"トガサワラ",94.4,101.6,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"B_232","WA592",1.9,9.6,"ツクバネガシ",29.9,30,NA,"03:ナンバー落ち",NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"YA314","WA597",9.7,9.6,"ツクバネガシ",35.2,37.5,NA,NA,"皮はぎ","番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"YA302","WA593",1.6,9.7,"アカシデ",44.4,46,NA,NA,NA,"番号張替","20080226",20141122,0,0,0,0,0,0
20,70,"WA664","WA664",9.2,9.7,"サカキ",20.7,21.2,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,70,"WA594","WA594",3.5,9.8,"ミズメ",34.1,36.6,NA,NA,NA,NA,"20080226",20141122,0,0,0,0,0,0
20,80,"WA666","WA666",6.6,0.1,"ツクバネガシ",23.3,24.7,NA,NA,NA,NA,"20080225",20141122,0,0,0,0,0,0
20,80,"WA665","WA665",7.3,0.2,"サカキ",32.8,32.6,NA,NA,NA,NA,"20080225",20141122,0,0,0,0,0,0
20,80,"WA591","WA591",0.4,0.2,"アカシデ",31.9,31.5,NA,NA,"前回測定ミス",NA,"20080225",20141122,0,0,0,0,0,0
20,80,"YA315","WA598",9.4,0.7,"ツクバネガシ",21.6,21.9,NA,NA,NA,"番号張替","20080225",20141122,0,0,0,0,0,0
20,80,"WA555","WA555",9.8,2.6,"タムシバ",68.3,73,NA,"03:白い花",NA,NA,"20080225",20141122,0,0,0,0,0,0
20,80,"WA680","WA680",0,3.1,"ウラジロガシ",23.6,23.1,NA,NA,"前回測定ミス",NA,"20080225",20141122,0,0,0,0,0,0
20,80,"WA678","WA678",2.2,3.4,"サカキ",16.8,18,NA,NA,"XY座標修正済","座標変更","20080225",20141122,0,0,0,0,0,0
20,80,"WA679","WA679",1.3,3.5,"ツクバネガシ",30,30.6,NA,NA,"樹種修正済、XY座標修正済","座標変更，樹種訂正","20080225",20141122,0,0,0,0,0,0
20,80,"WA599","WA599",7.2,3.9,"ネジキ",24.3,NA,NA,NA,"立枯",NA,"20080225",20141122,0,1,0,0,0,0
20,80,"WA676","WA676",2.3,4.1,"ネジキ",26.8,27.1,NA,NA,NA,NA,"20080225",20141122,0,0,0,0,0,0
20,80,"YA319","WA672",1.2,4.1,"ヒメシャラ",66.8,67,NA,NA,NA,"番号張替","20080225",20141122,0,0,0,0,0,0
20,80,"WA600","WA600",5.3,4.4,"サカキ",56.2,57,NA,NA,NA,NA,"20080225",20141122,0,0,0,0,0,0
20,80,"YA318","WA671",1.4,5.7,"ツガ",231.4,234.5,NA,NA,NA,"番号張替","20080225",20141122,0,0,0,0,0,0
20,80,"WA673","WA673",0.3,6,"サカキ",34.5,35.2,NA,"03:WA674と同株",NA,NA,"20080225",20141122,0,0,0,0,0,0
20,80,"WA674","WA673",0.3,6,"サカキ",17,16.6,NA,"03:WA673と同株","倒木で幹折れ、縮む",NA,"20080225",20141122,0,0,0,0,0,0
30,90,"YA37","YE857",0.8,1.5,"サカキ",16.4,17.5,"Y81.5 X-19.2","08:Y81.5 X-19.2修正済",NA,"番号張替","20080225",20141027,0,0,0,0,0,0
20,80,"WA704","WA704",5.6,9.2,"サカキ",16,16.2,NA,"03:H=110",NA,NA,"20080225",20141122,0,0,0,0,0,0
20,90,"YE858","YE858",2.4,3,"ウラジロガシ",21.5,23.1,"WA690からX0 Y0.8","08:WA690からX0 Y0.8修正済",NA,NA,"20080225",20141122,0,0,0,0,0,0
